0.713	1.9126881707496900E-06
0.904	1.9687780618720500E-06
1.159	2.0021379957329200E-06
1.35	2.0179679638913200E-06
1.604	2.0274579448148700E-06
1.795	2.0314579365839200E-06
2.05	2.0309179376360800E-06
2.304	2.0280179435036300E-06
2.495	2.0257279481777300E-06
2.686	2.0235479526331100E-06
2.941	2.0162879673631300E-06
3.132	2.0125279748482400E-06
3.386	2.0091079816643100E-06
3.641	2.0063079872762500E-06
3.895	2.0042979913626400E-06
4.532	2.0027779945043000E-06
5.168	1.9966780066420000E-06
5.805	1.9931880135375900E-06
6.505	1.9869180261625600E-06
7.141	1.9813480371974000E-06
7.841	1.9740380514935800E-06
8.478	1.9681180633386600E-06
9.178	1.9614380763547500E-06
9.814	1.9543380903344100E-06
10.514	1.9476781032211500E-06
11.151	1.9417581146881400E-06
11.851	1.9347581283428900E-06
12.487	1.9286981399918300E-06
13.187	1.9217481534632100E-06
13.887	1.9148081666459100E-06
14.523	1.9078181800937600E-06
15.16	1.9019981911428500E-06
15.86	1.8956182033954900E-06
16.496	1.8903382133976200E-06
17.196	1.8847082240026300E-06
17.833	1.8799682327547600E-06
18.533	1.8748082424592200E-06
19.233	1.8696882520655900E-06
19.869	1.8648982610576700E-06
20.506	1.8607782688357600E-06
21.206	1.8561482772793900E-06
21.778	1.8525982840127700E-06
22.542	1.8475582933642400E-06
23.179	1.8436483004790700E-06
23.815	1.8394083083804100E-06
24.515	1.8351283161118300E-06
25.151	1.8315583228055600E-06
25.851	1.8277483296833400E-06
26.552	1.8241883361112700E-06
27.2513	1.8208883420746400E-06
27.888	1.8181883469860400E-06
28.524	1.8153083524240700E-06
29.161	1.8127083571474000E-06
29.846	1.8100883618985300E-06
30.07	1.8091483635217900E-06
30.226	1.8087783641604900E-06
30.744	1.8069083676084800E-06
31.416	1.8044983719828600E-06
31.66	1.8036883733771500E-06
32.049	1.8024683754759600E-06
32.532	1.8009583782936500E-06
32.945	1.7996383805608300E-06
33.2	1.7988483821389100E-06
33.411	1.7981883832713200E-06
33.676	1.7975283844033000E-06
33.886	1.7969083854662700E-06
34.097	1.7963283866823700E-06
34.288	1.7958683874705100E-06
34.532	1.7952683884982100E-06
34.731	1.7947883893201100E-06
34.993	1.7941683903813800E-06
35.213	1.7936283915274500E-06
35.402	1.7932583921604100E-06
35.633	1.7928183929129400E-06
35.865	1.7922783938362400E-06
36.1	1.7918383945883400E-06
36.298	1.7914483952548100E-06
36.56	1.7909083963994100E-06
36.756	1.7905383970313600E-06
36.931	1.7902583975095000E-06
37.22	1.7895883986533200E-06
37.44	1.7892283992677200E-06
37.626	1.7888883998478600E-06
37.886	1.7883684009569700E-06
38.085	1.7879884016050300E-06
38.318	1.7874684024916300E-06
38.548	1.7870684031734400E-06
38.766	1.7866184039402800E-06
38.963	1.7862684045365800E-06
39.187	1.7859084053718300E-06
39.417	1.7854684061211200E-06
39.672	1.7850084069042700E-06
39.862	1.7847084074149100E-06
40.094	1.7843484080275500E-06
40.317	1.7839384087251300E-06
40.506	1.7836484092184300E-06
40.728	1.7833484097286600E-06
40.973	1.7828884107328800E-06
41.209	1.7825384113278700E-06
41.411	1.7822184118717500E-06
41.651	1.7818784124495100E-06
41.866	1.7815284130441500E-06
42.052	1.7812684134858000E-06
42.272	1.7809184140802200E-06
42.552	1.7805484149305200E-06
42.763	1.7802184154907500E-06
42.95	1.7799784158981100E-06
43.235	1.7796084165260200E-06
43.422	1.7792784170859300E-06
43.621	1.7790184175270000E-06
43.905	1.7786784181036700E-06
44.062	1.7784484184937100E-06
44.347	1.7780184192227700E-06
