0.639	3.4735493976879300E-07
1.709	-2.5804703328434600E-07
2.834	-4.0754408303784500E-07
3.96	-4.6344210738753700E-07
5.085	-4.9753712381530900E-07
6.238	-5.2356713703827000E-07
7.363	-5.4369214777738500E-07
8.489	-5.6178615785466900E-07
9.641	-5.7878916744820400E-07
10.794	-5.9451117670671100E-07
11.892	-6.0922218553451800E-07
13.017	-6.2374819455904400E-07
14.143	-6.3836220379141400E-07
15.295	-6.5311221331521600E-07
16.421	-6.6721922264076400E-07
17.573	-6.8124523201461500E-07
18.699	-6.9491924146682800E-07
19.824	-7.0863625107343400E-07
