0.57	6.6030478200965700E-07
0.73	7.1106874709403300E-07
0.86	7.4973871894027700E-07
0.99	7.8592269117558100E-07
1.03	7.9271968588445500E-07
1.26	8.5157663743576100E-07
1.36	8.6963162183712500E-07
1.52	9.0418159116661500E-07
1.66	9.3094356678230400E-07
1.79	9.5618254274674800E-07
1.92	9.8017151964084400E-07
2.05	9.9838950161560200E-07
2.18	1.0204794793685800E-06
2.33	1.0456494532284900E-06
2.46	1.0614494365574500E-06
2.6	1.0841794122767200E-06
2.72	1.0986193966014700E-06
2.82	1.1124993810724900E-06
3	1.1323993588279800E-06
3.12	1.1483993405731800E-06
3.26	1.1636093229165700E-06
3.4	1.1782593058643200E-06
3.52	1.1894992925993500E-06
3.64	1.2034592759413400E-06
3.8	1.2168392597463900E-06
3.9	1.2272392470095200E-06
4.05	1.2397492315033700E-06
4.15	1.2495992191701500E-06
4.31	1.2637592014369700E-06
4.41	1.2729791898393400E-06
4.56	1.2839291758581100E-06
4.7	1.2944791622417400E-06
4.8	1.3026991515813400E-06
4.91	1.3104391414427800E-06
5.05	1.3198091290071700E-06
5.2	1.3287991171793900E-06
5.3	1.3360291074781200E-06
5.45	1.3464890934258400E-06
5.59	1.3549390820453400E-06
5.7	1.3617290729399800E-06
5.83	1.3683390637978900E-06
6	1.3799990478516600E-06
6.13	1.3863190389668900E-06
6.2	1.3911690324107300E-06
6.35	1.3989590215216000E-06
6.5	1.4079790087204600E-06
6.63	1.4150489988819500E-06
6.75	1.4204889911753100E-06
6.85	1.4258889834928000E-06
7.05	1.4347789706245300E-06
7.16	1.4396889637519200E-06
7.25	1.4431589585932100E-06
7.39	1.4488289504194700E-06
7.5	1.4532489439275100E-06
7.62	1.4587189359717800E-06
7.8	1.4646589273367500E-06
7.9	1.4687089215097400E-06
8	1.4726489155971700E-06
8.15	1.4771589090964800E-06
8.3	1.4826689009539700E-06
8.41	1.4861188956741800E-06
8.54	1.4893088909702700E-06
8.7	1.4943288834526100E-06
8.85	1.4992688760230800E-06
8.92	1.5006888740106000E-06
9.1	1.5061788657669100E-06
9.302	1.5113488579502900E-06
9.421	1.5142188536240200E-06
9.553	1.5178988479053200E-06
9.685	1.5214488425821700E-06
9.818	1.5248388374771600E-06
9.95	1.5280888325630200E-06
10.082	1.5312688275176700E-06
10.228	1.5343288228584500E-06
10.347	1.5367588191060900E-06
10.479	1.5398888143280800E-06
10.612	1.5429488096424800E-06
10.744	1.5459288050645800E-06
10.876	1.5488588005511000E-06
11.009	1.5510487971158600E-06
11.154	1.5545587917339000E-06
11.286	1.5565987885072700E-06
11.432	1.5599387833569600E-06
11.564	1.5626387791428400E-06
11.67	1.5641187767294500E-06
11.816	1.5672987717915700E-06
11.935	1.5692287687024700E-06
12.08	1.5716087649397500E-06
12.213	1.5740187611266400E-06
12.345	1.5763787576044400E-06
12.477	1.5787687538097400E-06
12.61	1.5811987499494000E-06
12.755	1.5835487462032200E-06
12.888	1.5859087424364900E-06
13.007	1.5877287394770200E-06
