3.76	7.4262072428436100E-07
4.102	6.8836676314345900E-07
4.443	6.4068579479156700E-07
4.785	5.9452282321283200E-07
5.127	5.5403484662253900E-07
5.469	5.1401286783683400E-07
5.811	4.7828888558090400E-07
6.152	4.4267990200738500E-07
6.494	4.1022291587215600E-07
6.836	3.7786992856396400E-07
7.178	3.4851493923912300E-07
7.519	3.1881594922265400E-07
7.861	2.9203595740661900E-07
8.203	2.6613996462286300E-07
8.545	2.4151497083428300E-07
8.887	2.1870397610550300E-07
9.228	1.9638298080081600E-07
9.57	1.7642398451295800E-07
9.912	1.5610198780902500E-07
10.254	1.3695899054006300E-07
10.596	1.1728499305635700E-07
10.937	9.9463994978676700E-08
11.279	8.1919996539265400E-08
11.621	6.5490997811916900E-08
11.963	4.8798998761355500E-08
12.305	3.3115999393933400E-08
12.646	1.7223999855701600E-08
12.988	2.5139998939867500E-09
13.33	-1.2221000064441300E-08
13.672	-2.6056000363712500E-08
14.014	-3.9016000747471200E-08
14.355	-5.0409001244750000E-08
14.697	-6.0900001897290100E-08
15.039	-7.1471002561202600E-08
15.381	-8.1641003293068300E-08
15.723	-9.2004004206479000E-08
16.064	-1.0141300513996200E-07
16.406	-1.1068200613488500E-07
16.748	-1.1892900705350300E-07
17.09	-1.2708800808827900E-07
17.432	-1.3437900906740100E-07
17.773	-1.4129300994853700E-07
18.115	-1.4761701085241400E-07
18.457	-1.5332301171681800E-07
18.799	-1.5713601233554000E-07
19.141	-1.6028101287285200E-07
19.482	-1.6246001320492900E-07
19.824	-1.6423901344288300E-07
