0.639	44.6145462265
1.709	60.4029254672
2.834	35.7879171649
3.96	67.797631817
5.085	88.3139196277
6.238	99.8730027134
7.363	103.1608182596
8.489	101.6863421655
9.641	84.3273899928
10.794	74.4629971261
11.892	78.9659442798
13.017	68.2161917803
14.143	66.4814447797
15.295	63.6220442221
16.421	57.5684609921
17.573	54.2665543129
18.699	28.3322970301

