0.171	15.24
0.212	13.957
0.289	13.957
0.345	13.661
0.586	13.933
0.672	14.46
0.735	15.27
0.802	15.595
0.877	15.965
0.954	17.564
1.041	18.309
1.109	19.164
1.195	19.378
1.258	19.596
1.34	19.526
1.398	19.193
1.484	18.757
1.557	18.527
1.854	23.47
2.24	24.185
2.312	25.353
2.406	26.389
2.993	26.722
3.563	30.979
4.117	36.802
4.687	39.599
5.244	39.725
5.816	40.758
6.37	40.26
6.951	59.285
